"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001108395","1957-11-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"   72",",,S","    6",",,S","   56","H,,S",,,,
"CA001108395","1957-12-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"   83",",,S","   44",",,S","   73","H,,S",,,,
"CA001108395","1957-12-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  109",",,S",,,,,"   83",",,S","   50",",,S","   67","H,,S",,,,
"CA001108395","1957-12-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"   94",",,S","   50",",,S","   83","H,,S",,,,
"CA001108395","1957-12-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  106",",,S","   72",",,S","   86","H,,S",,,,
"CA001108395","1957-12-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,"  106",",,S","    6",",,S","   35","H,,S",,,,
"CA001108395","1957-12-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"   67",",,S","    6",",,S","   48","H,,S",,,,
"CA001108395","1957-12-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  109",",,S",,,,,"   72",",,S","   11",",,S","   47","H,,S",,,,
"CA001108395","1957-12-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,"  111",",,S","   11",",,S","   89","H,,S",,,,
"CA001108395","1957-12-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  128",",,S","   56",",,S","   90","H,,S",,,,
"CA001108395","1957-12-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  133",",,S","    6",",,S","   57","H,,S",,,,
"CA001108395","1957-12-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   94",",,S","   -6",",,S","   50","H,,S",,,,
"CA001108395","1957-12-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"  106",",,S","   -6",",,S","   82","H,,S",,,,
"CA001108395","1957-12-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   89",",,S","   17",",,S","   47","H,,S",,,,
"CA001108395","1957-12-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   79",",,S",,,,,"   72",",,S","   17",",,S","   60","H,,S",,,,
"CA001108395","1957-12-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   94",",,S","   -6",",,S","   29","H,,S",,,,
"CA001108395","1957-12-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   72",",,S","   -6",",,S","   57","H,,S",,,,
"CA001108395","1957-12-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  140",",,S",,,,,"  111",",,S","   50",",,S","   89","H,,S",,,,
"CA001108395","1957-12-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   79",",,S",,,,,"  111",",,S","   39",",,S","   58","H,,S",,,,
"CA001108395","1957-12-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  130",",,S",,,,,"   72",",,S","   22",",,S","   39","H,,S",,,,
"CA001108395","1957-12-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"  100",",,S","   22",",,S","   67","H,,S",,,,
"CA001108395","1957-12-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   79",",,S",,,,,"   78",",,S","   11",",,S","   44","H,,S",,,,
"CA001108395","1957-12-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"   61",",,S","   11",",,S","   42","H,,S",,,,
"CA001108395","1957-12-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,"   72",",,S","   22",",,S","   64","H,,S",,,,
"CA001108395","1957-12-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"   89",",,S","   33",",,S","   65","H,,S",,,,
"CA001108395","1957-12-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  150",",,S",,,,,"   94",",,S","   28",",,S","   49","H,,S",,,,
"CA001108395","1957-12-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  191",",,S",,,,,"  106",",,S","   39",",,S","   68","H,,S",,,,
"CA001108395","1957-12-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   30",",,S",,,,,"   83",",,S","   11",",,S","   46","H,,S",,,,
"CA001108395","1957-12-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  290",",,S",,,,,"   83",",,S","   11",",,S","   67","H,,S",,,,
"CA001108395","1957-12-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"   89",",,S","   17",",,S","   46","H,,S",,,,
"CA001108395","1957-12-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"   61",",,S","  -33",",,S","   19","H,,S",,,,
"CA001108395","1957-12-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   33",",,S","  -39",",,S","   -3","H,,S",,,,
"CA001108395","1958-01-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   50",",,S","  -44",",,S","    0","H,,S",,,,
"CA001108395","1958-01-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,"   61",",,S","  -44",",,S","   42","H,,S",,,,
"CA001108395","1958-01-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"   89",",,S","   28",",,S","   71","H,,S",,,,
"CA001108395","1958-01-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,"   89",",,S","   61",",,S","   81","H,,S",,,,
"CA001108395","1958-01-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  100",",,S","   50",",,S","   71","H,,S",,,,
"CA001108395","1958-01-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   94",",,S","   28",",,S","   53","H,,S",,,,
"CA001108395","1958-01-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   56",",,S","   17",",,S","   40","H,,S",,,,
"CA001108395","1958-01-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  130",",,S",,,,,"   83",",,S","   22",",,S","   64","H,,S",,,,
"CA001108395","1958-01-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  109",",,S",,,,,"   78",",,S","   17",",,S","   48","H,,S",,,,
"CA001108395","1958-01-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,"   67",",,S","   17",",,S","   56","H,,S",,,,
"CA001108395","1958-01-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  109",",,S",,,,,"   89",",,S","   22",",,S","   62","H,,S",,,,
"CA001108395","1958-01-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  119",",,S",,,,,"   78",",,S","   22",",,S","   64","H,,S",,,,
"CA001108395","1958-01-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   72",",,S","    6",",,S","   51","H,,S",,,,
"CA001108395","1958-01-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  191",",,S",,,,,"   67",",,S","    6",",,S","   56","H,,S",,,,
"CA001108395","1958-01-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  231",",,S",,,,,"  100",",,S","   44",",,S","   82","H,,S",,,,
"CA001108395","1958-01-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   30",",,S",,,,,"  117",",,S","   67",",,S","   97","H,,S",,,,
"CA001108395","1958-01-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  239",",,S",,,,,"  100",",,S","   61",",,S","   79","H,,S",,,,
"CA001108395","1958-01-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   94",",,S","   28",",,S","   58","H,,S",,,,
"CA001108395","1958-01-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   78",",,S","   17",",,S","   46","H,,S",,,,
"CA001108395","1958-01-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   72",",,S","   17",",,S","   36","H,,S",,,,
"CA001108395","1958-01-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"   78",",,S","  -17",",,S","   38","H,,S",,,,
"CA001108395","1958-01-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"   67",",,S","  -17",",,S","   42","H,,S",,,,
"CA001108395","1958-01-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  211",",,S",,,,,"   83",",,S","   28",",,S","   65","H,,S",,,,
"CA001108395","1958-01-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  579",",,S",,,,,"   89",",,S","   56",",,S","   71","H,,S",,,,
"CA001108395","1958-01-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  100",",,S","   56",",,S","   71","H,,S",,,,
"CA001108395","1958-01-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"   94",",,S","   28",",,S","   65","H,,S",,,,
"CA001108395","1958-01-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"  100",",,S","   28",",,S","   66","H,,S",,,,
"CA001108395","1958-01-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  100",",,S","   56",",,S","   79","H,,S",,,,
"CA001108395","1958-01-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"  122",",,S","   28",",,S","   67","H,,S",,,,
"CA001108395","1958-01-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  191",",,S",,,,,"   72",",,S","   28",",,S","   50","H,,S",,,,
"CA001108395","1958-01-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,"   78",",,S","   28",",,S","   62","H,,S",,,,
"CA001108395","1958-02-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"   94",",,S","   28",",,S","   68","H,,S",,,,
"CA001108395","1958-02-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   89",",,S","   11",",,S","   49","H,,S",,,,
"CA001108395","1958-02-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   78",",,S","   -6",",,S","   42","H,,S",,,,
"CA001108395","1958-02-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"   83",",,S","   -6",",,S","   51","H,,S",,,,
"CA001108395","1958-02-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   83",",,S","   11",",,S","   50","H,,S",,,,
"CA001108395","1958-02-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"   89",",,S","   11",",,S","   69","H,,S",,,,
"CA001108395","1958-02-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,"   89",",,S","   50",",,S","   69","H,,S",,,,
"CA001108395","1958-02-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"   89",",,S","   50",",,S","   81","H,,S",,,,
"CA001108395","1958-02-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  106",",,S","   72",",,S","   86","H,,S",,,,
"CA001108395","1958-02-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   99",",,S",,,,,"   89",",,S","   61",",,S","   75","H,,S",,,,
"CA001108395","1958-02-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"  117",",,S","    6",",,S","   63","H,,S",,,,
"CA001108395","1958-02-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  119",",,S",,,,,"  100",",,S","    6",",,S","   69","H,,S",,,,
"CA001108395","1958-02-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   99",",,S",,,,,"   67",",,S","   56",",,S","   60","H,,S",,,,
"CA001108395","1958-02-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,"   89",",,S","   44",",,S","   60","H,,S",,,,
"CA001108395","1958-02-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"   89",",,S","   44",",,S","   66","H,,S",,,,
"CA001108395","1958-02-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  140",",,S",,,,,"  106",",,S","   50",",,S","   85","H,,S",,,,
"CA001108395","1958-02-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  111",",,S","   61",",,S","   77","H,,S",,,,
"CA001108395","1958-02-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  140",",,S",,,,,"  106",",,S","   61",",,S","   93","H,,S",,,,
"CA001108395","1958-02-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"  144",",,S","   67",",,S","  101","H,,S",,,,
"CA001108395","1958-02-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  133",",,S","   67",",,S","   92","H,,S",,,,
"CA001108395","1958-02-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"  128",",,S","   67",",,S","   97","H,,S",,,,
"CA001108395","1958-02-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  119",",,S",,,,,"  128",",,S","   67",",,S","   97","H,,S",,,,
"CA001108395","1958-02-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"  117",",,S","   72",",,S","   96","H,,S",,,,
"CA001108395","1958-02-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  144",",,S","   78",",,S","  113","H,,S",,,,
"CA001108395","1958-02-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"  150",",,S","   72",",,S","   94","H,,S",,,,
"CA001108395","1958-02-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,"  106",",,S","   22",",,S","   67","H,,S",,,,
"CA001108395","1958-02-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   94",",,S","   17",",,S","   54","H,,S",,,,
"CA001108395","1958-02-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   83",",,S","    6",",,S","   46","H,,S",,,,
"CA001108395","1958-03-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   89",",,S","  -17",",,S","   44","H,,S",,,,
"CA001108395","1958-03-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   89",",,S","  -17",",,S","   47","H,,S",,,,
"CA001108395","1958-03-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   94",",,S","   -6",",,S","   53","H,,S",,,,
"CA001108395","1958-03-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  100",",,S","   -6",",,S","   58","H,,S",,,,
"CA001108395","1958-03-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"   83",",,S","   28",",,S","   62","H,,S",,,,
"CA001108395","1958-03-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   89",",,S","  -11",",,S","   43","H,,S",,,,
"CA001108395","1958-03-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"   78",",,S","  -11",",,S","   57","H,,S",,,,
"CA001108395","1958-03-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,"   94",",,S","   22",",,S","   43","H,,S",,,,
"CA001108395","1958-03-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"   94",",,S","   22",",,S","   55","H,,S",,,,
"CA001108395","1958-03-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  100",",,S","  -11",",,S","   49","H,,S",,,,
"CA001108395","1958-03-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   89",",,S","  -11",",,S","   50","H,,S",,,,
"CA001108395","1958-03-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"   94",",,S","  -11",",,S","   61","H,,S",,,,
"CA001108395","1958-03-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  100",",,S","    6",",,S","   64","H,,S",,,,
"CA001108395","1958-03-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  100",",,S","   -6",",,S","   56","H,,S",,,,
"CA001108395","1958-03-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  106",",,S","  -11",",,S","   51","H,,S",,,,
"CA001108395","1958-03-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  111",",,S","  -11",",,S","   79","H,,S",,,,
"CA001108395","1958-03-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  111",",,S","   33",",,S","   65","H,,S",,,,
"CA001108395","1958-03-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"   78",",,S","   33",",,S","   56","H,,S",,,,
"CA001108395","1958-03-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"  106",",,S","   39",",,S","   68","H,,S",,,,
"CA001108395","1958-03-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  109",",,S",,,,,"   94",",,S","   50",",,S","   69","H,,S",,,,
"CA001108395","1958-03-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  117",",,S","   56",",,S","   97","H,,S",,,,
"CA001108395","1958-03-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  133",",,S","   56",",,S","  108","H,,S",,,,
"CA001108395","1958-03-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"  150",",,S","   44",",,S","  103","H,,S",,,,
"CA001108395","1958-03-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  117",",,S","   44",",,S","   92","H,,S",,,,
"CA001108395","1958-03-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"  111",",,S","   61",",,S","   88","H,,S",,,,
"CA001108395","1958-03-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  128",",,S","   67",",,S","   89","H,,S",,,,
"CA001108395","1958-03-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"  117",",,S","   17",",,S","   74","H,,S",,,,
"CA001108395","1958-03-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  111",",,S","   17",",,S","   81","H,,S",,,,
"CA001108395","1958-03-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"  139",",,S","   28",",,S","   93","H,,S",,,,
"CA001108395","1958-03-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"  156",",,S","   56",",,S","  102","H,,S",,,,
"CA001108395","1958-03-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,"  122",",,S","   50",",,S","   90","H,,S",,,,
"CA001108395","1958-04-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  150",",,S","   33",",,S","   92","H,,S",,,,
"CA001108395","1958-04-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   30",",,S",,,,,"  133",",,S","   33",",,S","   97","H,,S",,,,
"CA001108395","1958-04-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"  128",",,S","   56",",,S","   93","H,,S",,,,
"CA001108395","1958-04-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"  139",",,S","   33",",,S","   88","H,,S",,,,
"CA001108395","1958-04-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  139",",,S","   33",",,S","  102","H,,S",,,,
"CA001108395","1958-04-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  133",",,S","   33",",,S","   98","H,,S",,,,
"CA001108395","1958-04-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  150",",,S","   33",",,S","   97","H,,S",,,,
"CA001108395","1958-04-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  161",",,S","   39",",,S","   97","H,,S",,,,
"CA001108395","1958-04-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"  117",",,S","   39",",,S","   84","H,,S",,,,
"CA001108395","1958-04-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,"  117",",,S","   39",",,S","   85","H,,S",,,,
"CA001108395","1958-04-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  133",",,S","   56",",,S","  101","H,,S",,,,
"CA001108395","1958-04-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA",,,,,,,"  144",",,S","   44",",,S","  104","H,,S",,,,
"CA001108395","1958-04-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"  178",",,S","   44",",,S","  127","H,,S",,,,
"CA001108395","1958-04-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,"  139",",,S","   78",",,S","  103","H,,S",,,,
"CA001108395","1958-04-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  100",",,S","   56",",,S","   85","H,,S",,,,
"CA001108395","1958-04-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  106",",,S","   33",",,S","   76","H,,S",,,,
"CA001108395","1958-04-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  128",",,S","   33",",,S","   93","H,,S",,,,
"CA001108395","1958-04-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"  133",",,S","   56",",,S","   94","H,,S",,,,
"CA001108395","1958-04-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   30",",,S",,,,,"  117",",,S","   61",",,S","   85","H,,S",,,,
"CA001108395","1958-04-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  191",",,S",,,,,"  111",",,S","   61",",,S","   93","H,,S",,,,
"CA001108395","1958-04-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"  156",",,S","   56",",,S","  108","H,,S",,,,
"CA001108395","1958-04-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  133",",,S","   56",",,S","   89","H,,S",,,,
"CA001108395","1958-04-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,"  128",",,S","   39",",,S","   86","H,,S",,,,
"CA001108395","1958-04-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  150",",,S","   39",",,S","  106","H,,S",,,,
